"","long","lat","el","dc","air_temp","smb","rating"
"71245832",56.615294,-73.209416,2716,651.222227254897,247.218452746198,78.06375,1
"71281388",56.590501,-73.226982,2722,653.279778015832,247.210551011799,83.73375,1
"71334738",56.565707,-73.244549,2725,655.337827966259,247.202951668772,67.635,1
"71370320",56.540914,-73.262115,2728,657.396139628347,247.195129039067,60.095,1
"71405909",56.51612,-73.279682,2731,659.454935515241,247.186389294415,51.51,1
"71441501",56.491327,-73.297248,2732,661.513978296864,247.175845774327,140.74775,1
"71477099",56.466534,-73.314815,2728,663.573485261604,247.162389297536,80.70075,1
"71512709",56.440108,-73.33201,2728,665.601522890816,247.140959971386,78.585,1
"71530516",56.413682,-73.349206,2731,667.630124514628,247.112782644885,124.5195,1
"71566152",56.387257,-73.366401,2737,669.65905710469,247.075694864376,62.511,1
"71601802",56.360831,-73.383597,2738.5,671.688542401563,247.027289218723,120.198,1
"71637471",56.334406,-73.400793,2737.5,673.718451553686,246.965191138917,121.7035,1
"71673146",56.30798,-73.417988,2740.5,675.748678168552,246.887607151358,34.78675,1
"71690980",56.281554,-73.435184,2747.5,677.779427531601,246.794240428594,80.8015,1
"71726649",56.255129,-73.452379,2752.5,679.81046717529,246.687292925452,66,1
"71762322",56.228703,-73.469575,2756.5,681.84201939872,246.571117706553,63.4,1
"71798001",56.202278,-73.486771,2761.5,683.873955631283,246.455270087512,48.9,1
"71833687",56.175852,-73.503966,2761.5,685.906170362256,246.34714011508,68.4285,1
"71869381",56.149426,-73.521162,2756.5,687.938868954982,246.253028025272,101.745,1
"71887222",56.123001,-73.538357,2751.5,689.97181947661,246.176312688072,56.0595,1
"71922896",56.096575,-73.555553,2751.5,692.005244736377,246.117137081397,39.203,1
"71958532",56.07015,-73.572749,2754.5,694.039016426473,246.073588894623,150.643,1
"71994173",56.043449,-73.590022,2755.5,696.083175772655,246.04248469236,87.4605,1
"72029830",56.016748,-73.607296,2754.5,698.127793965562,246.022617726902,73.74275,1
"72065495",55.990047,-73.624569,2751.5,700.172645337094,246.009535930654,89.5235,1
"72101171",55.963346,-73.641843,2748.5,702.217941018177,246.002160998422,87.34,1
"72136854",55.936645,-73.659117,2745.5,704.263564708714,245.998888069633,101.92975,1
"72154694",55.909944,-73.67639,2746.5,706.309400282664,245.998437233271,123.849,1
"72190390",55.883243,-73.693664,2749.5,708.355658975336,245.999770690614,116.721,1
"72226093",55.856542,-73.710937,2751.5,710.402115756881,246.002018836092,104.643,1
"72261805",55.829841,-73.728211,2750.5,712.448981926606,246.004454521671,67.518,1
"72297524",55.80314,-73.745485,2748.5,714.49614169531,246.006463522817,97.7625,1
"72333246",55.776439,-73.762758,2748.5,716.543479442232,246.007542886653,96.1825,1
"72368975",55.749738,-73.780032,2750,718.591206554678,246.007304172488,84.03625,1
"72404707",55.723037,-73.797305,2752,720.506603741888,246.005465916384,110.69875,1
"72440433",55.696336,-73.814579,2752,720.813925485022,246.001862425439,147.75,1
"72476156",55.669635,-73.831853,2751,721.128811917752,245.968066330337,84.4145,1
"72601245",55.677592,-73.849602,2742,722.386456435167,245.983783177463,74.96475,1
"72708628",55.68555,-73.867352,2737,723.647025524032,245.998780774898,72.814,1
"72834374",55.693508,-73.885102,2733,724.910418742473,246.012874197689,63.63525,1
"72942620",55.701465,-73.902851,2730,726.176535218667,246.025915645426,74.58325,1
"73069344",55.709423,-73.920601,2731,727.445531302116,246.037791057628,115.9275,1
"73178311",55.717381,-73.938351,2740,728.71730639045,246.04840581039,65.352,1
"73305631",55.725339,-73.956101,2733,729.991845586775,246.057683307638,48.888,1
"73415093",55.733296,-73.97385,2715,731.269047819369,246.065557700728,168.05475,1
"73543212",55.741254,-73.9916,2698,732.549070709918,246.071973885013,143.206,1
"73671905",55.749212,-74.00935,2694,733.831813452456,246.076879713896,72.38,1
"73782766",55.75717,-74.0271,2695,735.020065479324,246.080229297725,45.696,1
"73912834",55.765127,-74.044849,2703,736.197840782109,246.081982467207,0,1
"74024533",55.773085,-74.062599,2710,737.378720470933,246.082109409722,151.18925,1
"74154968",55.781043,-74.080349,2717,738.56260867684,246.080590851279,104.286,1
"74266747",55.789001,-74.098099,2727,739.74949059245,246.077425195398,98.77425,1
"74415828",55.799112,-74.120335,2738,741.244278790306,246.071283387478,80.465,1
"74583540",55.809223,-74.142571,2742,742.743692166229,246.2613745275,29.673,1
"74732561",55.819334,-74.164807,2736,744.247702037084,246.262448296645,78.2275,1
"74881834",55.829445,-74.187043,2724.5,745.756279865703,246.260681942788,60.912,1
"75031895",55.839556,-74.209279,2719.5,747.268282578919,246.256224066672,88.638,1
"75182633",55.849667,-74.231515,2721.5,748.783007187562,246.24932339031,76.838,1
"75334066",55.859778,-74.253751,2726.5,750.300357097996,246.240321368398,95.604,1
"75504561",55.869889,-74.275987,2727.5,751.822180398092,246.229634007912,129.2225,1
"75656203",55.88,-74.298223,2725.5,753.348449258235,246.217724901827,67.61925,1
"75807851",55.890111,-74.320459,2720.5,754.879135994939,246.205073215859,105.432,1
"75959272",55.900222,-74.342695,2712.5,756.414213070995,246.192141215404,67.8015,1
"76110476",55.910333,-74.364932,2701.5,757.953710774986,245.940065455339,119.44625,1
"76242636",55.918972,-74.382732,2688.5,759.20309871802,245.944080234121,121.0545,1
"76355746",55.927611,-74.400532,2679.5,760.455187821604,245.948980404529,154.269,1
"76487989",55.93625,-74.418333,2669.5,761.710022570085,245.954658868948,151.938,1
"76601532",55.944889,-74.436133,2663.5,762.967473034158,245.960997698576,141.93725,1
"76734146",55.953528,-74.453933,2663.5,764.227583643129,245.967871546342,105.892,1
"76867202",55.962167,-74.471734,2664.5,765.490399597879,245.975150989753,151.064,1
"76981555",55.970806,-74.489534,2665.5,766.75579008964,245.982704784922,169.27875,1
"77115020",55.979446,-74.507334,2674.5,768.023825425784,245.990402513725,144.648,1
"77229565",55.988085,-74.525135,2689.5,769.294501140175,246.086656754036,98.235,1
"77363234",55.996724,-74.542935,2705.5,770.567710775269,246.085907804157,59.2925,1
"77477827",56.005363,-74.560735,2714.5,771.843041357001,246.085433237088,12.4285,1
"77611276",56.014002,-74.578536,2713.5,773.119954787394,246.085105167183,43.49975,1
"77744696",56.022641,-74.596336,2706.5,774.399366787336,246.084801087876,88.629,1
"77859007",56.03128,-74.614136,2698.5,775.681323819335,246.084402896633,92.349,1
"77992177",56.03992,-74.631937,2694.5,776.965897864537,246.083801910008,138.9425,1
"78106219",56.048706,-74.649713,2693.5,778.255090637691,246.083081348035,85.03125,1
"78239084",56.057492,-74.66749,2693,779.546825456368,246.081991589528,254.475,1
"78352842",56.066278,-74.685267,2694,780.841029378823,246.080474264292,312.675,1
"78485732",56.075064,-74.703043,2690,782.137628856735,246.078497297945,108.48975,1
"78599754",56.083851,-74.72082,2684,783.436757358974,246.076060507986,98.90975,1
"78732863",56.092637,-74.738597,2674,784.738292583133,246.073202410848,153.51875,1
"78847339",56.101423,-74.756374,2675,786.042246587682,246.070014264184,47.50425,1
"78981310",56.110209,-74.77415,2680,787.34854541095,246.066646761009,68.2695,1
"79116112",56.118995,-74.791927,2699,788.657299584745,246.063318717276,106.352,1
"79234118",56.127782,-74.809704,2716,789.968459642353,246.060336975786,230.19975,1
"79372233",56.136568,-74.827481,2724,791.281964854508,246.054270722238,37.03125,1
"79490968",56.145354,-74.845257,2728,792.597765123879,246.053938273331,8.83325,1
"79629601",56.15414,-74.863034,2730,793.91597251208,246.055337533631,25.03725,1
"79748598",56.162926,-74.880811,2735,795.23651293306,246.061260968083,52.3305,1
"79887936",56.171713,-74.898588,2735,796.559398309273,246.068112242544,197.57075,1
"80007503",56.180824,-74.916316,2729,797.889251673978,246.080142494092,7.272,1
"80146853",56.189936,-74.934044,2728,799.2213749562,246.097123584978,45.25875,1
"80266041",56.199047,-74.951772,2730,800.555708808405,246.119462510113,29.7395,1
"80405164",56.208159,-74.9695,2721.5,801.892289235841,246.147129099455,112.5355,1
"80524386",56.21727,-74.987228,2712.5,803.231057227833,246.179481007896,41.514,1
"80663481",56.226382,-75.004956,2711.5,804.572048687403,246.215257424555,88.344,1
"80782978",56.235493,-75.022684,2721.5,805.915204939355,246.25268483414,97.58,1
"80922819",56.244605,-75.040412,2733.5,807.260561784509,246.289806302222,35.03775,1
"81042933",56.253716,-75.05814,2739.5,808.60806088175,246.324810487895,1.854,1
"81183364",56.262828,-75.075868,2731.5,809.957737929694,246.356352574869,36.5505,1
"81323961",56.271939,-75.093596,2718.5,811.309534919893,246.383655340281,67.5855,1
"81444586",56.281051,-75.111324,2715.5,812.663487448746,246.406509745885,129.6875,1
"81585683",56.290162,-75.129052,2724.5,814.019537839031,246.425119911122,40.352,1
"81706904",56.299274,-75.14678,2740.5,815.377721584914,246.441016201616,25.6455,1
"81848563",56.308386,-75.164509,2759.5,816.738069363722,246.452799668449,-4.389,1
"81970094",56.317809,-75.182236,2774.5,818.107548209746,246.455898869719,15.012,1
"82112041",56.327233,-75.199964,2787.5,819.479159060825,246.462295436277,23.712,1
"82234012",56.336657,-75.217691,2806.5,820.852737856702,246.46687840757,-9.02625,1
"82376807",56.34608,-75.235419,2819.5,822.228381587406,246.47004992461,51.543,1
"82499637",56.355504,-75.253146,2826.5,823.605994710542,246.472124196786,32.52375,1
"82643439",56.364928,-75.270874,2829.5,824.985674843293,246.473314055946,77.559,1
"82766672",56.374352,-75.288601,2827,826.36728012936,246.473749841424,73.05525,1
"82910810",56.383775,-75.306329,2826,827.750909125737,246.473477544621,128.54025,1
"83034648",56.393199,-75.324056,2829,829.136464961154,246.472476982626,20.91,1
"83179223",56.402623,-75.341784,2833,830.524046808203,246.470654604636,29.75475,1
"83303412",56.412047,-75.359511,2836,831.913511914808,246.467860532761,54.774,1
"83448468",56.42147,-75.377239,2837,833.304960379662,246.463884934246,31.746,1
"83572668",56.430894,-75.394966,2837,834.698294022454,246.45847264232,12.18,1
"83717562",56.440318,-75.412694,2841,836.093613546073,246.451312863014,14.27625,1
"83841629",56.449742,-75.430422,2851,837.490842320855,246.44205201216,97.869,1
"83986120",56.4595,-75.448211,2862,838.901504281133,246.430544954427,70.953,1
"84109681",56.469258,-75.466,2869,840.314037127312,246.416061102475,104.661,1
"84253555",56.479017,-75.48379,2870,841.728520537666,246.398112242341,134.064,1
"84376858",56.488775,-75.501579,2871,843.144765617108,246.417152151051,141.332,1
"84520926",56.498533,-75.519369,2880,844.562919736473,246.390385479708,128.375,1
"84665171",56.508292,-75.537158,2891,845.98285997763,246.357870027986,29.55,1
"84788950",56.51805,-75.554948,2896,847.40466804968,246.318978723808,19.11,1
"84933542",56.527808,-75.572737,2896,848.828220668309,246.273125600831,16.6725,1
"85057668",56.537567,-75.590527,2898,850.253666103606,246.219769040213,36.763,1
"85202630",56.547325,-75.608316,2901,851.680814826841,246.158465608701,66.85425,1
"85327017",56.557083,-75.626106,2906,853.109815781385,245.746228350436,54.285,1
"85472382",56.566842,-75.643895,2911,854.54054449895,245.646784079929,96.3245,1
"85597224",56.5766,-75.661685,2917,855.973085170901,245.540460079362,6.858,1
"85743295",56.586358,-75.679474,2923,857.407312973435,245.428090945164,-2.565,1
"85868785",56.596117,-75.697264,2928,858.843377719274,245.310726384031,23.5305,1
"86078431",56.658217,-75.706651,2927,860.828679713159,245.280055682568,44.5095,1
"86288511",56.720317,-75.716039,2925,862.813500975724,245.247594902839,8.19975,1
"86499413",56.782417,-75.725427,2921.5,864.797766246226,245.21363722437,23.374,1
"86711108",56.844518,-75.734814,2916.5,866.78142236471,245.178491711075,85.7675,1
"86923151",56.906618,-75.744202,2908.5,868.764557058538,245.142454935128,13.85475,1
"87135395",56.968718,-75.75359,2904.5,870.747117152106,245.221071360843,26.414,1
"87347867",57.030818,-75.762977,2904.5,872.729028403223,245.18516777198,40.232,1
"87539300",57.092919,-75.772365,2907.5,874.710442790388,245.150221184204,15.322,1
"87752413",57.155019,-75.781753,2910.5,876.691242834739,245.116543020227,5.734,1
"87965951",57.217119,-75.79114,2907.5,878.671376398473,245.084433043655,94.21875,1
"88179514",57.279219,-75.800528,2888.5,880.650973313986,245.054153787544,32.4375,1
"88392384",57.34132,-75.809916,2882.5,882.629981467448,245.443669546698,38.53125,1
"88605635",57.40342,-75.819303,2886.5,884.60828431357,245.40983038164,67.6875,1
"88819392",57.46552,-75.828691,2894.5,886.586032794062,245.377674842699,70.686,1
"89033471",57.527621,-75.838079,2890.5,888.56317530066,245.34745141281,28.798,1
"89226439",57.590883,-75.847197,2872.5,890.546724164843,245.321810021244,6.28125,1
"89441174",57.654145,-75.856316,2858.5,892.529779919569,245.298385150155,64.86,1
"89656053",57.717407,-75.865434,2855.5,894.512202224507,245.277341888639,94.5945,1
"89870989",57.78067,-75.874553,2861.5,896.494140520403,245.258795361474,130.5655,1
"90085706",57.843932,-75.883672,2863.5,898.475478305054,245.242852184229,175.75,1
"90299774",57.907194,-75.89279,2859.5,900.456164676189,245.306117155721,114.77625,1
"90513233",57.970456,-75.901909,2853,902.436326826174,245.299502870413,40.3965,1
"90726341",58.033719,-75.911027,2849,904.415847565799,245.295694305498,100.8,1
"90917961",58.096981,-75.920146,2850,906.394810270359,245.294654822791,32.82125,1
"91130839",58.160243,-75.929265,2849,908.373164381102,245.296348279992,106.15,1
"91343880",58.223505,-75.938383,2843,910.350838128214,245.300723224417,136.0305,1
"91556900",58.286768,-75.947502,2836,912.327979543552,245.307706739847,97.291,1
"91769816",58.35003,-75.95662,2833,914.304407598661,245.317233894022,48.36,1
"91983058",58.413292,-75.965739,2832,916.280269951472,245.329225948596,56.59725,1
"92195987",58.476555,-75.974858,2835,918.255516909257,245.343619063134,68.992,1
"92387538",58.541022,-75.983742,2845,920.240982205136,245.361808675194,20.829,1
"92600413",58.605489,-75.992627,2857,922.225935738227,245.382208247097,10.0215,1
"92813229",58.669956,-76.001512,2857,924.210305902041,245.404806868895,14.2825,1
"93026011",58.734423,-76.010396,2850,926.194021617227,245.429614433426,50.56,1
"93238727",58.79889,-76.019281,2847,928.177207044907,245.481646401305,4.554,1
"93451616",58.863357,-76.028166,2846,930.159791083562,245.514122960699,8.91,1
"93666421",58.927824,-76.037051,2845,932.14176782273,245.548607176647,28.3855,1
"109393763",65.023781,-76.04327,2328.5,872.087628908834,249.549454210572,31.93,1
"109199921",64.949781,-76.044794,2352.5,873.362988318347,249.523789773627,60.006,1
"93882493",58.992292,-76.045935,2843,933.943926781077,245.585191997096,43.78,1
"109027541",64.875781,-76.046319,2366.5,874.642887753733,249.497747903553,77.49,1
"108833511",64.801781,-76.047844,2375.5,875.927212645021,249.471374176393,78.642,1
"108660917",64.727781,-76.049369,2380.5,877.215939734662,249.444683667706,28.2865,1
"108466612",64.653781,-76.050894,2382.5,878.509045825867,249.417659073169,8.932,1
"108272182",64.579781,-76.052419,2385.5,879.806507783327,249.436553551996,18.225,1
"108099267",64.505781,-76.053944,2388.5,880.473758440306,249.409476513208,22.018,1
"94077739",59.056759,-76.05482,2836,933.990806096551,245.623950733488,23.7405,1
"107904656",64.431781,-76.055468,2392,881.137375794657,249.381836170896,23.0145,1
"107731616",64.357781,-76.056993,2393,881.80736207707,249.244818174449,12.93225,1
"107536650",64.283781,-76.058518,2391,882.483592430474,249.216499706719,12,1
"107362783",64.209781,-76.060043,2392,883.166049562514,249.187057406518,74.613,1
"107166875",64.135781,-76.061568,2399,883.854716092299,249.156398015309,206.96,1
"106992536",64.061781,-76.063093,2409,884.549574551974,249.124464514891,190.08,1
"94295737",59.121226,-76.063705,2829,934.044576876137,245.66493443499,50.37375,1
"106817988",63.987781,-76.064618,2418,885.250607388285,249.091246137384,29.625,1
"106621473",63.913781,-76.066143,2429,885.957796964145,249.056784985294,65.207,1
"106424718",63.839205,-76.067394,2441,886.646180991738,249.021216594175,126.05475,1
"106249625",63.764629,-76.068646,2448,887.340948469901,248.984651232105,114.7585,1
"106052519",63.690053,-76.069897,2451,888.041868579761,248.947284231635,87.2625,1
"105877287",63.615477,-76.071149,2450,888.749137051748,248.909328780998,93.605,1
"105680140",63.540901,-76.0724,2451,889.462523317604,248.871004733067,117.35775,1
"94514834",59.185693,-76.07259,2827,934.105229955132,245.7081428433,74.3,1
"105504893",63.466325,-76.073652,2461,890.182222507295,248.832507118615,119.83125,1
"105307786",63.391749,-76.074903,2473,890.908004317939,248.793995243959,115.296,1
"105132632",63.317173,-76.076155,2477,891.640063276951,248.755565891386,36.7675,1
"104935736",63.242597,-76.077406,2477,892.378169361449,248.717251974061,58.293,1
"104761144",63.168021,-76.078658,2470,893.122516494316,248.679007914792,119.10075,1
"104565061",63.093445,-76.079909,2467,893.872874947156,248.640721724406,161.406,1
"104390985",63.018869,-76.081161,2484,894.629438036412,248.602213940503,113.364,1
"94734490",59.25016,-76.081474,2829,934.172657617988,245.753507036753,39.298,1
"104195410",62.944293,-76.082412,2497,895.39197634254,248.489385972404,22.59375,1
"104021543",62.869717,-76.083664,2502,896.160682573719,248.451029687522,44.66675,1
"103825843",62.795142,-76.084916,2509,896.935424168338,248.411512037634,45.663,1
"103651739",62.720842,-76.085792,2515,897.674276584833,248.37094573852,86.49,1
